symbol,company,last.sale.price,market.cap,ipo.year,sector,industry
TR,"Tootsie Roll Industries, Inc.",33.95,$1.32B,NA,Consumer Non-Durables,Specialty Foods
BLD,TopBuild Corp.,48.49,$1.68B,2015,Basic Industries,Engineering & Construction
TMK,Torchmark Corporation,81.98,$9.14B,NA,Finance,Life Insurance
TMK^C,Torchmark Corporation,25.9,NA,NA,NA,NA
TTC,Toro Company (The),60.23,$6.37B,NA,Capital Goods,Tools/Hardware
TD,Toronto Dominion Bank (The),54.51,$100.05B,NA,Finance,Commercial Banks
NDP,"Tortoise Energy Independence Fund, Inc.",9.11,$133.31M,2012,NA,NA
TYG,Tortoise Energy Infrastructure Corporation,24.66,$1.34B,2004,NA,NA
NTG,"Tortoise Midstream Energy Fund, Inc.",14.37,$681.18M,2010,NA,NA
TTP,"Tortoise Pipeline & Energy Fund, Inc.",15.24,$152.64M,2011,NA,NA
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",18.76,$130.44M,2009,NA,NA
TOT,Total S.A.,54.56,$142.19B,NA,Energy,Oil & Gas Production
TSS,"Total System Services, Inc.",87.94,$16.04B,NA,Miscellaneous,Business Services
TOWR,"Tower International, Inc.",29.6,$609.96M,2010,Capital Goods,Auto Parts:O.E.M.
TSQ,"Townsquare Media, Inc.",5.83,$110.45M,2014,Consumer Services,Broadcasting
TM,Toyota Motor Corp Ltd Ord,125.35,$181.39B,NA,Capital Goods,Auto Manufacturing
TPGH,TPG Pace Holdings Corp.,10.06,$565.88M,2017,Finance,Business Services
TPGH.U,TPG Pace Holdings Corp.,NA,NA,2017,NA,NA
TPGH.WS,TPG Pace Holdings Corp.,NA,NA,NA,NA,NA
TRTX,"TPG RE Finance Trust, Inc.",19.24,$1.29B,2017,Consumer Services,Real Estate Investment Trusts
TSLX,"TPG Specialty Lending, Inc.",19.41,$1.27B,2014,NA,NA
TAC,TransAlta Corporation,4.88,$1.39B,NA,Public Utilities,Electric Utilities: Central
TRP,TransCanada Corporation,41.65,$38.24B,NA,Public Utilities,Natural Gas Distribution
TCI,"Transcontinental Realty Investors, Inc.",34.42,$300.07M,NA,Consumer Services,Real Estate Investment Trusts
TDG,Transdigm Group Incorporated,355.89,$18.77B,2006,Capital Goods,Military/Government/Technical
TLP,TransMontaigne Partners L.P.,41.37,$671.4M,2005,Energy,Natural Gas Distribution
RIG,Transocean Ltd.,8.84,$5.39B,NA,Energy,Oil & Gas Production
TGS,Transportadora De Gas Sa Ord B,16.41,$2.57B,NA,Public Utilities,Natural Gas Distribution
TRU,TransUnion,60.58,$11.23B,2015,Finance,Finance: Consumer Services
TVPT,Travelport Worldwide Limited,15.72,$1.99B,2014,Consumer Services,Transportation Services
TREC,Trecora Resources,8.65,$212.06M,NA,Energy,Integrated oil Companies
TG,Tredegar Corporation,16.96,$562.67M,NA,Capital Goods,Metal Fabrications
THS,"Treehouse Foods, Inc.",58.63,$3.28B,NA,Consumer Non-Durables,Packaged Foods
TREX,"Trex Company, Inc.",70.07,$4.12B,NA,Basic Industries,Forest Products
TY,Tri Continental Corporation,25.28,$1.37B,NA,NA,NA
TY^,Tri Continental Corporation,52.8162,NA,NA,Consumer Services,Miscellaneous
TPH,"TRI Pointe Group, Inc.",12.54,$1.78B,2013,Capital Goods,Homebuilding
TRCO,Tribune Media Company,45.85,$4.02B,2014,Consumer Services,Broadcasting
TNET,"TriNet Group, Inc.",45.41,$3.2B,2014,Miscellaneous,Business Services
TRN,"Trinity Industries, Inc.",22.52,$3.29B,NA,Capital Goods,Railroads
TSE,Trinseo S.A.,51.31,$2.17B,2014,Basic Industries,Major Chemicals
TPVG,TriplePoint Venture Growth BDC Corp.,12.39,$306.37M,2014,NA,NA
TPVY,TriplePoint Venture Growth BDC Corp.,24.95,NA,2017,NA,NA
GTS,Triple-S Management Corporation,19.62,$450.01M,2007,Finance,Accident &Health Insurance
TRTN,Triton International Limited,36.35,$2.9B,2016,Technology,Diversified Commercial Services
TGI,"Triumph Group, Inc.",14.14,$704.67M,1996,Capital Goods,Aerospace
TROX,Tronox Limited,9,$1.11B,NA,Basic Industries,Major Chemicals
TBI,"TrueBlue, Inc.",24.03,$972.86M,NA,Technology,Professional Services
TNP,Tsakos Energy Navigation Ltd,3.39,$296.07M,2002,Transportation,Marine Transportation
TNP^B,Tsakos Energy Navigation Ltd,25.32,NA,NA,NA,NA
TNP^C,Tsakos Energy Navigation Ltd,25.25,NA,NA,NA,NA
TNP^D,Tsakos Energy Navigation Ltd,22.4999,NA,NA,NA,NA
TNP^E,Tsakos Energy Navigation Ltd,21.6,NA,NA,NA,NA
TNP^F,Tsakos Energy Navigation Ltd,22.3,NA,NA,NA,NA
TUP,Tupperware Brands Corporation,38.03,$1.85B,NA,Consumer Non-Durables,Plastic Products
TKC,Turkcell Iletisim Hizmetleri AS,6.59,$5.8B,NA,Public Utilities,Telecommunications Equipment
TPB,"Turning Point Brands, Inc.",33.01,$645.32M,2016,Consumer Non-Durables,Tobacco
TRQ,Turquoise Hill Resources Ltd.,1.62,$3.26B,NA,Basic Industries,Precious Metals
TPC,Tutor Perini Corporation,18.33,$916.98M,NA,Basic Industries,General Bldg Contractors - Nonresidential Bldgs
TWLO,Twilio Inc.,105.32,$10.53B,2016,Technology,Computer Software: Prepackaged Software
TWTR,"Twitter, Inc.",33.27,$25.33B,2013,Technology,"Computer Software: Programming, Data Processing"
TWO,Two Harbors Investments Corp,14.13,$3.51B,NA,Consumer Services,Real Estate Investment Trusts
TWO^A,Two Harbors Investments Corp,25.64,NA,NA,NA,NA
TWO^B,Two Harbors Investments Corp,24.92,NA,NA,NA,NA
TWO^C,Two Harbors Investments Corp,23.7,NA,NA,NA,NA
TWO^D,Two Harbors Investments Corp,24.2854,NA,NA,NA,NA
TWO^E,Two Harbors Investments Corp,23.4,NA,NA,NA,NA
TYL,"Tyler Technologies, Inc.",189.45,$7.36B,NA,Technology,Computer Software: Prepackaged Software
TSN,"Tyson Foods, Inc.",60.96,$22.29B,NA,Consumer Non-Durables,Meat/Poultry/Fish
USB,U.S. Bancorp,50.22,$81.16B,NA,Finance,Major Banks
USB^A,U.S. Bancorp,784.4,NA,NA,Finance,Major Banks
USB^H,U.S. Bancorp,19.47,NA,NA,NA,NA
USB^M,U.S. Bancorp,27.19,NA,NA,NA,NA
USB^O,U.S. Bancorp,23.84,NA,NA,NA,NA
USB^P,U.S. Bancorp,25.02,NA,NA,NA,NA
USPH,"U.S. Physical Therapy, Inc.",108.92,$1.38B,1992,Health Care,Medical/Nursing Services
SLCA,"U.S. Silica Holdings, Inc.",13.91,$1.08B,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
USX,"U.S. Xpress Enterprises, Inc.",7.4,$357.4M,2018,Transportation,Trucking Freight/Courier Services
UBS,UBS AG,13.61,$50.72B,2014,Finance,Major Banks
UDR,"UDR, Inc.",41.68,$11.48B,NA,Consumer Services,Real Estate Investment Trusts
UGI,UGI Corporation,55.23,$9.6B,NA,Public Utilities,Natural Gas Distribution
UGP,Ultrapar Participacoes S.A.,14.86,$8.07B,NA,Public Utilities,Oil/Gas Transmission
UMH,"UMH Properties, Inc.",12.74,$479.86M,NA,Consumer Services,Real Estate Investment Trusts
UMH^B,"UMH Properties, Inc.",25.78,NA,NA,NA,NA
UMH^C,"UMH Properties, Inc.",23.58,NA,NA,NA,NA
UMH^D,"UMH Properties, Inc.",22.85,NA,NA,NA,NA
UA,"Under Armour, Inc.",18.55,$8.32B,2016,Consumer Non-Durables,Apparel
UAA,"Under Armour, Inc.",20.49,$9.19B,NA,Consumer Non-Durables,Apparel
UFI,"Unifi, Inc.",21.2,$389.72M,NA,Consumer Non-Durables,Textiles
UNF,Unifirst Corporation,139.85,$2.68B,NA,Consumer Services,Other Consumer Services
UN,Unilever NV,53.3,$142.55B,NA,Basic Industries,Package Goods/Cosmetics
UL,Unilever PLC,52.33,$140.84B,NA,Basic Industries,Package Goods/Cosmetics
LTN,Union Acquisition Corp.,10.0582,$144.59M,2018,Finance,Business Services
LTN.U,Union Acquisition Corp.,NA,NA,2018,NA,NA
LTN.WS,Union Acquisition Corp.,NA,NA,NA,NA,NA
LTN~,Union Acquisition Corp.,0.48,NA,NA,NA,NA
UNP,Union Pacific Corporation,158.34,$116.66B,NA,Transportation,Railroads
UIS,Unisys Corporation,13.11,$668.93M,NA,Technology,EDP Services
UNT,Unit Corporation,18.15,$981.15M,NA,Energy,Oil & Gas Production
UMC,United Microelectronics Corporation,1.85,$4.41B,NA,Technology,Semiconductors
UNFI,"United Natural Foods, Inc.",13.11,$672.71M,1996,Consumer Non-Durables,Food Distributors
UPS,"United Parcel Service, Inc.",101.6,$87.3B,1999,Transportation,Trucking Freight/Courier Services
URI,"United Rentals, Inc.",123.32,$10B,1997,Technology,Diversified Commercial Services
USM,United States Cellular Corporation,57.54,$4.94B,1988,Public Utilities,Telecommunications Equipment
UZA,United States Cellular Corporation,24.36,NA,NA,Public Utilities,Telecommunications Equipment
UZB,United States Cellular Corporation,25,NA,2014,Public Utilities,Telecommunications Equipment
UZC,United States Cellular Corporation,25.08,NA,2015,Public Utilities,Telecommunications Equipment
X,United States Steel Corporation,21.5,$3.81B,NA,Basic Industries,Steel/Iron Ore
UTX,United Technologies Corporation,113.9,$98.34B,NA,Capital Goods,Aerospace
UNH,UnitedHealth Group Incorporated,265.5,$255.42B,NA,Health Care,Medical Specialities
UTL,UNITIL Corporation,49.75,$739.93M,NA,Public Utilities,Power Generation
UNVR,Univar Inc.,20.44,$2.9B,2015,Consumer Durables,Specialty Chemicals
UVV,Universal Corporation,56.87,$1.42B,NA,Consumer Services,Farming/Seeds/Milling
UHT,Universal Health Realty Income Trust,66.24,$910.53M,NA,Consumer Services,Real Estate Investment Trusts
UHS,"Universal Health Services, Inc.",131.97,$12.21B,NA,Health Care,Hospital/Nursing Management
UVE,UNIVERSAL INSURANCE HOLDINGS INC,38,$1.33B,NA,Finance,Property-Casualty Insurers
UTI,Universal Technical Institute Inc,3.85,$97.66M,2003,Consumer Services,Other Consumer Services
UNM,Unum Group,34.45,$7.54B,NA,Finance,Accident &Health Insurance
UNMA,Unum Group,24.95,NA,2018,Finance,Accident &Health Insurance
UE,Urban Edge Properties,19.62,$2.24B,2015,Finance,Real Estate
UBA,Urstadt Biddle Properties Inc.,20.35,$811.67M,NA,Consumer Services,Real Estate Investment Trusts
UBP,Urstadt Biddle Properties Inc.,16.066,$640.8M,NA,Consumer Services,Real Estate Investment Trusts
UBP^G,Urstadt Biddle Properties Inc.,24.4827,NA,NA,NA,NA
UBP^H,Urstadt Biddle Properties Inc.,23.645,NA,NA,NA,NA
USFD,US Foods Holding Corp.,33.68,$7.32B,2016,Consumer Non-Durables,Food Distributors
USAC,"USA Compression Partners, LP",15.23,$1.47B,2013,Public Utilities,Natural Gas Distribution
USNA,"USANA Health Sciences, Inc.",118.97,$2.85B,NA,Consumer Durables,Specialty Chemicals
USDP,USD Partners LP,10.78,$281.79M,2014,Transportation,Railroads
USG,USG Corporation,43.11,$6.02B,NA,Capital Goods,Building Materials
BIF,"USLIFE Income Fund, Inc.",10.67,$1.13B,NA,NA,NA
VFC,V.F. Corporation,82.34,$32.67B,NA,Consumer Non-Durables,Apparel
EGY,"VAALCO Energy, Inc.",1.94,$115.51M,NA,Energy,Oil & Gas Production
MTN,"Vail Resorts, Inc.",186.73,$7.53B,1997,Consumer Services,Services-Misc. Amusement & Recreation
VALE,VALE S.A.,14.61,$75.41B,NA,Basic Industries,Precious Metals
VLO,Valero Energy Corporation,82.59,$35.04B,NA,Energy,Integrated oil Companies
VHI,"Valhi, Inc.",3.45,$1.17B,NA,Basic Industries,Major Chemicals
VMI,"Valmont Industries, Inc.",124.49,$2.75B,NA,Capital Goods,Metal Fabrications
VVV,Valvoline Inc.,21.9,$4.12B,2016,Basic Industries,Major Chemicals
VAPO,"Vapotherm, Inc.",16.33,$273.25M,2018,Health Care,Medical/Dental Instruments
VAR,"Varian Medical Systems, Inc.",127.84,$11.65B,NA,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VGR,Vector Group Ltd.,10.78,$1.52B,NA,Consumer Non-Durables,Farming/Seeds/Milling
VVC,Vectren Corporation,72.13,$5.99B,NA,Public Utilities,Natural Gas Distribution
VEC,"Vectrus, Inc.",24.1,$271.39M,2014,Consumer Services,Diversified Commercial Services
VEDL,Vedanta  Limited,11.3,$10.5B,2013,Capital Goods,Metal Fabrications
VEEV,Veeva Systems Inc.,106.03,$15.41B,2013,Technology,Computer Software: Prepackaged Software
VNTR,Venator Materials PLC,4.67,$496.92M,2017,Basic Industries,Major Chemicals
VTR,"Ventas, Inc.",61.04,$21.76B,NA,Consumer Services,Real Estate Investment Trusts
VNE,"Veoneer, Inc.",32.79,$2.86B,2018,Capital Goods,Auto Parts:O.E.M.
VER,VEREIT Inc.,7.77,$7.52B,NA,Consumer Services,Real Estate Investment Trusts
VER^F,VEREIT Inc.,24.98,NA,NA,NA,NA
VRTV,Veritiv Corporation,32.82,$520.09M,2014,Consumer Services,Paper
VZ,Verizon Communications Inc.,57.09,$235.9B,NA,Public Utilities,Telecommunications Equipment
VZA,Verizon Communications Inc.,25.5,NA,2014,Public Utilities,Telecommunications Equipment
VET,Vermilion Energy Inc.,24.61,$3.76B,NA,Energy,Oil & Gas Production
VRS,Verso Corporation,25.2,$870.75M,2016,Basic Industries,Paper
VSM,"Versum Materials, Inc.",30.29,$3.3B,2016,Basic Industries,Major Chemicals
VVI,Viad Corp,52.81,$1.07B,NA,Miscellaneous,Business Services
VICI,VICI Properties Inc.,21.11,$8.54B,2018,Consumer Services,Real Estate Investment Trusts
VNCE,Vince Holding Corp.,11.6,$134.81M,2013,Consumer Services,Clothing/Shoe/Accessory Stores
VIPS,Vipshop Holdings Limited,6.87,$4.55B,2012,Consumer Services,Catalog/Specialty Distribution
ZTR,Virtus Global Dividend & Income Fund Inc.,9.76,$239.06M,1988,NA,NA
VGI,Virtus Global Multi-Sector Income Fund,11.81,$133.5M,2012,NA,NA
ZF,Virtus Total Return Fund Inc.,9.05,$194.82M,1986,NA,NA
V,Visa Inc.,138.5,$314.64B,NA,Miscellaneous,Business Services
VSH,"Vishay Intertechnology, Inc.",18.94,$2.73B,NA,Capital Goods,Electrical Products
VPG,"Vishay Precision Group, Inc.",32.33,$435.63M,NA,Capital Goods,Electrical Products
VSTO,Vista Outdoor Inc.,11.84,$681.73M,2015,Capital Goods,Ordnance And Accessories
DYNC,Vistra Energy Corp.,95.61,NA,2016,Public Utilities,Electric Utilities: Central
VST,Vistra Energy Corp.,24.2,$11.69B,NA,Public Utilities,Electric Utilities: Central
VST.WS.A,Vistra Energy Corp.,NA,NA,NA,NA,NA
VSI,"Vitamin Shoppe, Inc",4.89,$117.46M,2009,Consumer Non-Durables,Food Chains
VSLR,"Vivint Solar, Inc.",4.24,$505.92M,2014,Capital Goods,Building Products
VMW,"Vmware, Inc.",147.66,$60.52B,2007,Technology,Computer Software: Prepackaged Software
VOC,VOC Energy Trust,4.75,$80.75M,2011,Energy,Oil & Gas Production
VCRA,"Vocera Communications, Inc.",38.29,$1.17B,2012,Consumer Durables,Telecommunications Equipment
VG,Vonage Holdings Corp.,9.43,$2.26B,2006,Public Utilities,Telecommunications Equipment
VNO,Vornado Realty Trust,66.39,$12.63B,NA,Consumer Services,Real Estate Investment Trusts
VNO^K,Vornado Realty Trust,24.68,NA,NA,NA,NA
VNO^L,Vornado Realty Trust,23.35,NA,NA,NA,NA
VNO^M,Vornado Realty Trust,22.39,NA,NA,NA,NA
VJET,voxeljet AG,2.15,$51.99M,2013,Capital Goods,Industrial Machinery/Components
IAE,Voya Asia Pacific High Dividend Equity Income Fund,8.93,$106.26M,2007,NA,NA
IHD,Voya Emerging Markets High Income Dividend Equity Fund,8.32,$158.41M,2011,NA,NA
VOYA,"Voya Financial, Inc.",45.35,$7.05B,2013,Finance,Life Insurance
IGA,Voya Global Advantage and Premium Opportunity Fund,10.05,$183.96M,2005,NA,NA
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,6.45,$626.15M,2005,NA,NA
IDE,"Voya Infrastructure, Industrials and Materials Fund",12.21,$235.39M,2010,NA,NA
IID,Voya International High Dividend Equity Income Fund,5.62,$47.34M,2007,NA,NA
IRR,Voya Natural Resources Equity Income Fund,4.81,$109M,NA,NA,NA
PPR,Voya Prime Rate Trust,4.69,$693.12M,NA,NA,NA
VMC,Vulcan Materials Company,103.61,$13.68B,NA,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
WTI,"W&T Offshore, Inc.",5.61,$780.65M,2005,Energy,Oil & Gas Production
WPC,W.P. Carey Inc.,69.85,$11.25B,NA,Consumer Services,Real Estate Investment Trusts
WRB,W.R. Berkley Corporation,75.68,$9.24B,NA,Finance,Property-Casualty Insurers
WRB^B,W.R. Berkley Corporation,24.23,NA,NA,NA,NA
WRB^C,W.R. Berkley Corporation,25,NA,NA,NA,NA
WRB^D,W.R. Berkley Corporation,24.48,NA,NA,NA,NA
WRB^E,W.R. Berkley Corporation,24.19,NA,NA,NA,NA
GRA,W.R. Grace & Co.,69.06,$4.63B,NA,Basic Industries,Major Chemicals
GWW,"W.W. Grainger, Inc.",305.39,$17.2B,NA,Consumer Services,Office Equipment/Supplies/Services
WNC,Wabash National Corporation,15.29,$843.05M,1991,Capital Goods,Construction/Ag Equipment/Trucks
WBC,Wabco Holdings Inc.,114.36,$5.97B,NA,Capital Goods,Auto Manufacturing
WDR,"Waddell & Reed Financial, Inc.",17.85,$1.4B,1998,Finance,Investment Bankers/Brokers/Service
WAGE,"WageWorks, Inc.",29.25,$1.16B,2012,Miscellaneous,Business Services
WD,"Walker & Dunlop, Inc.",48.64,$1.52B,2010,Finance,Finance: Consumer Services
WMT,Walmart Inc.,97.73,$283.93B,NA,Consumer Services,Department/Specialty Retail Stores
DIS,Walt Disney Company (The),111.04,$165.52B,NA,Consumer Services,Television Services
HCC,"Warrior Met Coal, Inc.",26.03,$1.37B,2017,Energy,Coal Mining
WPG,Washington Prime Group Inc.,5.41,$1.01B,2014,Consumer Services,Real Estate Investment Trusts
WPG^H,Washington Prime Group Inc.,16.02,NA,NA,NA,NA
WPG^I,Washington Prime Group Inc.,16.22,NA,NA,NA,NA
WRE,Washington Real Estate Investment Trust,24.21,$1.93B,NA,NA,NA
WCN,"Waste Connections, Inc.",80.43,$21.19B,NA,Public Utilities,Environmental Services
WM,"Waste Management, Inc.",94.47,$40.28B,NA,Public Utilities,Environmental Services
WAT,Waters Corporation,206.94,$15.67B,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments
WSO,"Watsco, Inc.",145.83,$5.46B,NA,Consumer Durables,Industrial Machinery/Components
WSO.B,"Watsco, Inc.",NA,NA,NA,NA,NA
WTS,"Watts Water Technologies, Inc.",73.6,$2.51B,1986,Capital Goods,Metal Fabrications
W,Wayfair Inc.,102.14,$9.23B,2014,Consumer Services,Catalog/Specialty Distribution
WFT,Weatherford International plc,0.5672,$567.72M,NA,Energy,Metal Fabrications
WBS,Webster Financial Corporation,54.73,$5.05B,NA,Finance,Major Banks
WBS^F,Webster Financial Corporation,22.17,NA,NA,NA,NA
WEC,"WEC Energy Group, Inc.",70.86,$22.36B,NA,Public Utilities,Power Generation
WEI,Weidai Ltd.,9.87,$690.81M,2018,Finance,Finance: Consumer Services
WRI,Weingarten Realty Investors,27.22,$3.49B,NA,Consumer Services,Real Estate Investment Trusts
WMK,"Weis Markets, Inc.",49.07,$1.32B,NA,Consumer Services,Food Chains
WBT,"Welbilt, Inc.",13.28,$1.86B,2016,Technology,Industrial Machinery/Components
WCG,"WellCare Health Plans, Inc.",264.36,$13.22B,2004,Health Care,Medical Specialities
WFC,Wells Fargo & Company,50.01,$235.41B,NA,Finance,Major Banks
WFC^L,Wells Fargo & Company,1278.01,NA,NA,NA,NA
WFC^N,Wells Fargo & Company,22.84,NA,NA,NA,NA
WFC^O,Wells Fargo & Company,22.78,NA,NA,NA,NA
WFC^P,Wells Fargo & Company,23.09,NA,NA,NA,NA
WFC^Q,Wells Fargo & Company,25.24,NA,NA,NA,NA
WFC^R,Wells Fargo & Company,27.34,NA,NA,NA,NA
WFC^T,Wells Fargo & Company,25.65,NA,NA,NA,NA
WFC^V,Wells Fargo & Company,25.63,NA,NA,NA,NA
WFC^W,Wells Fargo & Company,24.9,NA,NA,NA,NA
WFC^X,Wells Fargo & Company,24.11,NA,NA,NA,NA
WFC^Y,Wells Fargo & Company,24.43,NA,NA,NA,NA
WFE^A,Wells Fargo & Company,25.84,NA,NA,NA,NA
EOD,Wells Fargo Global Dividend Opportunity Fund,5.22,$237.16M,2007,NA,NA
WELL,Welltower Inc.,73.04,$27.44B,NA,Consumer Services,Real Estate Investment Trusts
WELL^I,Welltower Inc.,65.33,NA,NA,NA,NA
WAIR,"Wesco Aircraft Holdings, Inc.",8.44,$840.85M,2011,Capital Goods,Wholesale Distributors
WCC,"WESCO International, Inc.",53.6,$2.5B,1999,Consumer Non-Durables,Telecommunications Equipment
WST,"West Pharmaceutical Services, Inc.",105.25,$7.8B,NA,Basic Industries,Specialty Chemicals
WAL,Western Alliance Bancorporation,45.32,$4.8B,2005,Finance,Major Banks
WALA,Western Alliance Bancorporation,25.26,NA,2016,Finance,Major Banks
WEA,Western Asset Bond Fund,12.39,$147.5M,2002,NA,NA
TLI,Western Asset Corporate Loan Fund Inc,9.43,$93.72M,1998,NA,NA
EMD,Western Asset Emerging Markets Debt Fund Inc,13.09,$795.17M,NA,NA,NA
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,15.57,$232.62M,2009,NA,NA
EHI,Western Asset Global High Income Fund Inc,9.07,$406.3M,2003,NA,NA
HIX,Western Asset High Income Fund II Inc.,6.17,$531.88M,1998,NA,NA
HIO,"Western Asset High Income Opportunity Fund, Inc.",4.66,$601.78M,NA,NA,NA
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,13.76,$313.5M,2010,NA,NA
SBI,Western Asset Intermediate Muni Fund Inc,8.57,$120.69M,1992,NA,NA
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,18.6,$201.35M,2009,NA,NA
PAI,Western Asset Investment Grade Income Fund Inc.,13.25,$125.65M,NA,NA,NA
MMU,"Western Asset Managed Municipals Fund, Inc.",12.88,$557.56M,1992,NA,NA
WMC,Western Asset Mortgage Capital Corporation,9.37,$450.85M,2012,Consumer Services,Real Estate Investment Trusts
DMO,Western Asset Mortgage Defined Opportunity Fund Inc,20.81,$217.74M,2010,NA,NA
MTT,Western Asset Municipal Defined Opportunity Trust Inc,20.26,$246.7M,2009,NA,NA
MHF,"Western Asset Municipal High Income Fund, Inc.",7.05,$152.51M,1988,NA,NA
MNP,"Western Asset Municipal Partners Fund, Inc.",13.96,$135.68M,1993,NA,NA
GFY,Western Asset Variable Rate Strategic Fund Inc.,15.85,$73.99M,2004,NA,NA
WIW,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,10.47,$640.6M,2004,NA,NA
WIA,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,10.85,$316.31M,2003,NA,NA
WGP,"Western Gas Equity Partners, LP",31.3,$6.85B,2012,Public Utilities,Natural Gas Distribution
WES,"Western Gas Partners, LP",47.74,$7.96B,2008,Public Utilities,Natural Gas Distribution
WU,Western Union Company (The),18.26,$8.09B,NA,Miscellaneous,Business Services
WAB,Westinghouse Air Brake Technologies Corporation,75.65,$7.31B,NA,Capital Goods,Railroads
WLK,Westlake Chemical Corporation,77.83,$10.05B,2004,Basic Industries,Major Chemicals
WLKP,Westlake Chemical Partners LP,23.1,$744.91M,2014,Basic Industries,Major Chemicals
WBK,Westpac Banking Corporation,18.94,$64.94B,NA,Finance,Commercial Banks
